504.639	8.10712	
505.126	9.82474	
505.613	2.31151	
506.1	5.19958	
506.588	3.46321	
507.074	7.49677	
507.561	2.30465	
508.048	5.75556	
508.535	5.16692	
509.021	1.14537	
509.508	4.57595	
509.994	0	
510.48	3.99439	
510.966	7.97931	
511.452	5.7011	
511.938	-1.14066	
512.424	1.70841	
512.91	-1.13689	
513.396	8.50859	
513.881	8.48983	
514.367	8.49406	
514.852	5.10343	
515.337	1.13216	
515.823	14.1086	
516.308	10.1471	
516.793	6.20138	
517.277	5.6299	
517.762	8.4243	
518.247	2.24448	
518.731	7.29898	
519.216	3.92714	
519.7	6.15574	
520.185	0.558455	
520.669	10.5964	
521.153	8.91579	
521.637	5.01647	
522.121	11.7015	
522.605	6.67285	
523.088	3.3303	
523.572	6.65492	
524.056	7.20227	
524.539	10.5037	
525.022	4.9661	
525.505	12.1861	
525.989	7.22845	
526.472	12.2035	
526.955	13.8324	
527.437	7.75248	
527.92	3.32639	
528.403	8.3189	
528.885	11.6487	
529.368	10.5457	
529.85	10.5536	
530.332	11.6685	
530.814	10.559	
531.297	11.6743	
531.778	18.3531	
532.26	13.9024	
532.742	20.0082	
533.224	13.8855	
533.705	19.4249	
534.187	26.6418	
534.668	22.7881	
535.149	26.1345	
535.63	26.0915	
536.112	28.2759	
536.593	29.9379	
537.073	38.8039	
537.554	41.5535	
538.035	39.3237	
538.516	41.0674	
538.996	52.2709	
539.476	48.8972	
539.957	58.2974	
540.437	59.9271	
540.917	73.7564	
541.397	63.755	
541.877	77.5957	
542.357	83.1045	
542.836	96.3569	
543.316	94.6165	
543.795	102.257	
544.275	109.887	
544.754	117.505	
545.233	134.517	
545.712	136.674	
546.191	162.581	
546.67	174.26	
547.149	172.132	
547.628	197.536	
548.107	200.839	
548.585	233.8	
549.063	236.444	
549.542	259.164	
550.02	279.138	
550.498	297.272	
550.976	325.873	
551.454	340.455	
551.932	374.813	
552.41	387.379	
552.887	446.476	
553.365	465.846	
553.842	505.327	
554.32	542.429	
554.797	575.232	
555.274	624.281	
555.751	673.088	
556.228	681.786	
556.705	743.723	
557.182	802.935	
557.658	861.546	
558.135	910.504	
558.611	985.537	
559.088	1028.33	
559.564	1104.12	
560.04	1138.56	
560.516	1225.73	
560.992	1297.48	
561.468	1354.81	
561.944	1477.83	
562.419	1540.69	
562.895	1612.66	
563.371	1721.85	
563.846	1817.5	
564.321	1904.16	
564.796	2009.15	
565.271	2096.24	
565.747	2232.89	
566.221	2306.61	
566.696	2386.76	
567.171	2478.56	
567.645	2609.15	
568.12	2732.14	
568.594	2851.14	
569.069	2929.51	
569.543	3048.9	
570.017	3188.44	
570.491	3262.94	
570.965	3394.18	
571.439	3444.53	
571.912	3573.63	
572.386	3625	
572.859	3758.83	
573.333	3782.83	
573.806	3866.1	
574.279	3988.87	
574.753	4004.16	
575.225	4081.36	
575.698	4112.25	
576.171	4203.03	
576.644	4279.24	
577.117	4329.71	
577.589	4364.03	
578.062	4418.79	
578.534	4418.84	
579.006	4459.47	
579.478	4430.53	
579.95	4500.94	
580.422	4508.48	
580.894	4516.99	
581.366	4441.88	
581.837	4468.91	
582.309	4404.72	
582.78	4461.97	
583.252	4498.19	
583.723	4465.66	
584.194	4441.68	
584.665	4370.32	
585.136	4329.49	
585.607	4309.51	
586.078	4230.89	
586.548	4250.29	
587.019	4166.33	
587.489	4148.19	
587.96	4137.41	
588.43	4065.78	
588.9	3969.33	
589.37	3915.54	
589.84	3895.11	
590.31	3856.26	
590.78	3804.69	
591.249	3729.27	
591.719	3659.18	
592.188	3657.3	
592.658	3567.6	
593.127	3557.55	
593.596	3426.02	
594.065	3404.78	
594.534	3321.56	
595.003	3247.61	
595.472	3302.26	
595.94	3157.15	
596.409	3128.64	
596.877	3095.85	
597.346	3073	
597.814	2932.68	
598.282	2948.8	
598.75	2879.84	
599.218	2794.8	
599.686	2798.62	
600.154	2700.71	
600.622	2687.84	
601.089	2669.47	
601.557	2565.12	
602.024	2585.62	
602.491	2459.94	
602.959	2448.19	
603.426	2410.84	
603.893	2385.26	
604.359	2317.38	
604.826	2276.81	
605.293	2246.21	
605.76	2205.91	
606.226	2148.62	
606.692	2160.87	
607.159	2118.64	
607.625	2091.07	
608.091	2044.1	
608.557	2062.41	
609.023	1993.87	
609.489	1933.95	
609.954	1915.95	
610.42	1890.56	
610.885	1872.28	
611.351	1875.48	
611.816	1817.23	
612.281	1806.66	
612.746	1826.6	
613.211	1757.61	
613.676	1751.37	
614.141	1734.54	
614.606	1703.1	
615.07	1714.75	
615.535	1676.91	
615.999	1634.77	
616.464	1649.29	
616.928	1638.65	
617.392	1643.95	
617.856	1609	
618.32	1576.45	
618.784	1571.32	
619.247	1540.21	
619.711	1503.92	
620.174	1529.65	
620.638	1541.87	
621.101	1492.27	
621.564	1492.52	
622.027	1464.44	
622.49	1455.62	
622.953	1467.3	
623.416	1465.48	
623.879	1391.87	
624.341	1465.52	
624.804	1422.71	
625.266	1413.14	
625.729	1404.4	
626.191	1409.8	
626.653	1369.92	
627.115	1359.14	
627.577	1354.19	
628.039	1329.24	
628.5	1317.3	
628.962	1326.05	
629.424	1342.71	
629.885	1303.32	
630.346	1271.23	
630.807	1267.89	
631.269	1290.39	
631.73	1283.93	
632.191	1246.54	
632.651	1220.78	
633.112	1199.63	
633.573	1245.12	
634.033	1173.81	
634.494	1190.11	
634.954	1172.62	
635.414	1115.6	
635.874	1148.52	
636.334	1155.49	
636.794	1121.07	
637.254	1142.72	
637.714	1116.87	
638.173	1094.1	
638.633	1095.41	
639.092	1073.87	
639.552	1042.44	
640.011	1040.69	
640.47	1000.58	
640.929	1009.29	
641.388	1007.72	
641.847	968.993	
642.305	971.941	
642.764	961.639	
643.223	958.369	
643.681	941.654	
644.139	920.36	
644.598	965.083	
645.056	891.821	
645.514	936.668	
645.972	851.494	
646.429	862.606	
646.887	846.925	
647.345	843.241	
647.802	844.597	
648.26	812.123	
648.717	837.042	
649.174	767.267	
649.631	786.892	
650.088	766.89	
650.545	770.85	
651.002	754.045	
651.459	724.679	
651.915	724.262	
652.372	726.203	
652.828	717.996	
653.285	697.944	
653.741	687.459	
654.197	689.314	
654.653	648.254	
655.109	675.681	
655.565	638.987	
656.02	628.344	
656.476	630.647	
656.932	612.577	
657.387	601.728	
657.842	603.552	
658.298	582.373	
658.753	595.659	
659.208	569.667	
659.663	539.502	
660.117	546.385	
660.572	532.09	
661.027	524.26	
661.481	538.59	
661.936	496.58	
662.39	514.565	
662.844	509.436	
663.298	496.167	
663.752	509.031	
664.206	473.687	
664.66	469.188	
665.114	475.002	
665.567	441.688	
666.021	448.884	
