614.141	193.703	
614.606	194.578	
615.07	207.732	
615.535	195.003	
615.999	177.902	
616.464	187.183	
616.928	181.284	
617.392	175.69	
617.856	185.339	
618.32	186.839	
618.784	174.491	
619.247	173.118	
619.711	188.519	
620.174	159.694	
620.638	187.521	
621.101	169.529	
621.564	188.479	
622.027	181.233	
622.49	181.26	
622.953	166.727	
623.416	157.455	
623.879	178.835	
624.341	173.124	
624.804	171.024	
625.266	161.744	
625.729	159.865	
626.191	164.469	
626.653	154.954	
627.115	154.973	
627.577	149.823	
628.039	157.166	
628.5	166.819	
628.962	158.835	
629.424	156.868	
629.885	153.432	
630.346	145.352	
630.807	132.041	
631.269	154.304	
631.73	147.902	
632.191	146.564	
632.651	144.343	
633.112	140.678	
633.573	130.451	
634.033	137.997	
634.494	129.062	
634.954	131.997	
635.414	133.64	
635.874	141.255	
636.334	127.287	
636.794	123.713	
637.254	130.496	
637.714	130.507	
638.173	120.822	
638.633	106.659	
639.092	119.348	
639.552	120.103	
640.011	124.591	
640.47	115.716	
640.929	106.829	
641.388	116.646	
641.847	116.756	
642.305	107.827	
642.764	111.599	
643.223	99.662	
643.681	125.228	
644.139	111.034	
644.598	114.783	
645.056	114.041	
645.514	85.5969	
645.972	102.194	
646.429	98.4978	
646.887	91.0339	
647.345	105.413	
647.802	96.4616	
648.26	103.322	
648.717	90.5607	
649.174	83.1076	
649.631	79.4791	
650.088	91.7477	
650.545	78.9414	
651.002	88.9035	
651.459	83.6821	
651.915	78.4483	
652.372	99.8675	
652.828	75.539	
653.285	81.7375	
653.741	76.4909	
654.197	81.1495	
654.653	71.9804	
655.109	75.0603	
655.565	80.4349	
656.02	73.5573	
656.476	71.3756	
656.932	82.2549	
657.387	65.4093	
657.842	70.0902	
658.298	62.443	
658.753	69.4411	
659.208	64.064	
659.663	66.3654	
660.117	59.404	
660.572	72.4871	
661.027	61.6716	
661.481	57.9162	
661.936	56.4681	
662.39	73.5838	
662.844	55.8395	
663.298	58.1922	
663.752	71.3838	
664.206	58.9699	
664.66	63.6254	
665.114	55.8697	
665.567	56.6597	
666.021	46.5825	
666.474	57.5023	
666.927	54.4418	
667.381	42.7547	
667.834	59.8115	
668.287	44.2872	
668.74	58.3211	
669.193	46.6858	
669.645	47.4799	
670.098	53.7288	
670.55	42.0774	
671.003	42.8859	
671.455	38.2416	
671.907	43.7438	
672.359	40.6676	
672.811	32.1053	
673.263	39.1758	
673.715	50.1502	
674.167	43.89	
674.618	38.4174	
675.07	36.8638	
675.521	36.1005	
675.973	36.1215	
676.424	32.2409	
676.875	32.2883	
677.326	33.869	
677.777	40.9444	
678.228	39.3584	
678.678	39.3491	
679.129	34.6222	
679.579	36.199	
680.03	33.8413	
680.48	30.7002	
680.93	30.7071	
681.38	37.0808	
681.83	26.8874	
682.28	27.7232	
682.73	31.7215	
683.18	22.2335	
683.629	31.8074	
684.079	24.6793	
684.528	29.453	
684.977	35.8178	
685.427	35.0481	
685.876	29.4957	
686.325	25.5301	
686.773	35.1317	
687.222	27.9729	
687.671	23.2045	
688.12	34.45	
688.568	31.2934	
689.016	31.3399	
689.465	20.8957	
689.913	28.936	
690.361	20.1002	
690.809	26.5408	
691.257	27.3611	
691.704	16.9128	
692.152	25.7953	
692.6	29.0528	
693.047	16.1597	
693.495	29.1354	
693.942	15.4023	
694.389	27.5863	
694.836	23.5476	
695.283	25.9902	
695.73	30.8623	
696.177	20.3184	
696.623	20.3557	
697.07	15.4972	
697.516	13.0658	
697.963	17.9869	
698.409	13.9173	
698.855	25.4124	
699.301	19.7057	
699.747	28.7876	
700.193	22.2377	
700.639	9.06754	
701.084	19.8062	
701.53	24.8156	
701.975	15.7532	
702.421	24.9743	
702.866	15.8825	
703.311	20.0794	
703.756	9.19806	
704.201	13.3871	
704.646	11.7371	
705.09	19.3228	
705.535	25.2663	
705.98	24.4846	
706.424	15.2086	
706.868	8.45481	
707.313	16.0845	
707.757	19.5002	
708.201	8.48996	
708.645	12.75	
709.089	13.6153	
709.532	11.9235	
709.976	11.9336	
710.419	11.9628	

